,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,Dew,humidity,Precipitation,precipcover,windspeed,winddir,cloudcover,solarenergy,uvindex,moonphase,icon_cloudy,icon_partly-cloudy-day,icon_rain,icon_snow
2921,1522627200.0,17.2,2.5,8.6,17.2,-0.1,7.6,-4.83,36.4,0.0,0.0,15.5,301.4,41.8,18.1,7,0.62,0,1,0,0
2922,1525219200.0,16.8,4.6,9.6,16.8,3.1,8.8,-4.83,33.6,0.0,0.0,10.4,4.2,97.3,10.2,5,0.65,1,0,0,0
2923,1527897600.0,17.2,4.9,9.8,17.2,3.3,9.0,-2.8,44.3,0.0,0.0,16.9,320.6,69.6,13.9,6,0.69,0,1,0,0
2924,1530489600.0,17.6,2.6,8.8,17.6,0.2,8.0,-4.83,30.8,0.0,0.0,20.9,268.2,20.6,19.1,8,0.75,0,1,0,0
2925,1533168000.0,15.7,3.7,8.2,15.7,2.6,8.0,-4.83,28.5,0.0,0.0,19.4,205.3,35.0,18.9,8,0.75,0,1,0,0
2926,1535846400.0,15.3,3.5,7.7,15.3,2.6,7.2,-4.83,29.4,0.0,0.0,18.7,263.2,23.2,19.1,8,0.78,0,1,0,0
2927,1538438400.0,15.1,2.3,7.8,15.1,0.5,7.2,-4.83,27.8,0.0,0.0,15.8,279.6,35.2,17.5,7,0.82,0,1,0,0
2928,1541116800.0,15.6,4.5,8.3,15.6,2.5,7.2,-4.83,39.7,0.0,0.0,15.1,107.5,98.1,9.8,5,0.85,1,0,0,0
2929,1543708800.0,7.7,2.5,4.8,3.9,-0.2,1.8,1.0,77.0,2.5,58.33,26.6,106.5,96.5,6.4,3,0.88,0,0,1,0
2930,1518480000.0,14.8,3.3,7.4,14.8,1.6,6.6,0.5,67.4,0.5,20.83,15.1,284.0,52.1,16.1,7,0.91,0,0,1,0
2931,1518566400.0,17.3,0.8,8.0,17.3,-2.1,6.9,-4.83,39.6,0.0,0.0,23.8,285.1,5.8,20.1,8,0.95,0,0,0,0
2932,1518652800.0,18.6,4.5,10.4,18.6,2.8,9.8,-4.8,36.6,0.0,0.0,16.2,297.1,53.1,14.7,7,0.98,0,1,0,0
2933,1518739200.0,19.2,6.7,11.3,19.2,5.7,10.8,0.8,51.3,0.0,0.0,22.3,260.8,21.7,19.4,8,0.0,0,1,0,0
2934,1518825600.0,17.2,6.4,10.5,17.2,5.7,10.3,-0.3,49.4,0.0,0.0,27.7,270.5,49.4,16.9,7,0.05,0,1,0,0
2935,1518912000.0,18.5,2.7,9.5,18.5,0.3,8.8,-4.83,36.3,0.0,0.0,22.7,264.8,20.0,20.7,8,0.08,0,0,0,0
2936,1518998400.0,19.5,4.0,10.8,19.5,2.4,10.3,-4.83,26.3,0.0,0.0,22.0,239.8,42.9,21.0,9,0.12,0,1,0,0
2937,1519084800.0,20.3,6.8,12.0,20.3,5.8,11.8,-4.83,29.5,0.0,0.0,20.5,223.8,53.4,20.3,8,0.16,0,1,0,0
2938,1519171200.0,19.7,6.3,11.8,19.7,5.8,11.7,-1.5,41.9,1.5,33.33,23.0,259.5,49.1,19.3,8,0.19,0,0,1,0
2939,1519257600.0,18.9,5.6,11.4,18.9,4.0,11.0,-0.4,47.9,0.0,0.0,22.7,269.0,43.8,18.6,8,0.23,0,1,0,0
2940,1519344000.0,20.1,4.6,12.0,20.1,2.5,11.5,-3.7,36.8,0.0,0.0,21.6,273.5,57.5,19.4,9,0.25,0,1,0,0
2941,1519430400.0,19.0,7.6,11.9,19.0,6.2,11.4,-0.2,44.2,2.7,62.5,12.6,40.4,61.7,12.4,7,0.3,0,0,1,0
2942,1519516800.0,17.5,7.1,11.2,17.5,5.6,10.7,1.7,54.5,3.0,37.5,14.8,293.5,28.9,18.4,8,0.33,0,0,1,0
2943,1519603200.0,22.4,5.6,13.0,22.4,3.9,12.6,-1.9,39.9,0.0,0.0,23.4,270.5,39.7,21.7,9,0.37,0,1,0,0
2944,1519689600.0,21.4,8.9,14.0,21.4,8.1,13.8,-0.8,38.6,0.0,0.0,17.3,259.6,71.4,17.9,8,0.4,0,1,0,0
2945,1519776000.0,20.2,8.7,13.3,20.2,7.9,13.1,0.3,42.9,0.0,0.0,17.3,262.5,76.0,17.2,7,0.44,0,1,0,0
2946,1514937600.0,21.7,8.4,13.5,21.7,7.4,13.3,1.0,45.0,0.0,0.0,24.5,280.5,89.8,18.5,8,0.47,0,1,0,0
2947,1517616000.0,21.7,9.1,14.3,21.7,8.4,14.2,1.1,43.8,0.0,0.0,25.2,279.3,47.0,21.9,9,0.5,0,1,0,0
2948,1520035200.0,21.1,7.0,12.7,21.1,5.7,12.4,0.3,46.6,0.6,16.67,26.3,287.2,50.8,17.0,9,0.54,0,0,1,0
2949,1522713600.0,18.7,6.3,12.0,18.7,4.5,11.6,3.9,62.3,3.0,58.33,18.0,282.4,59.7,17.2,7,0.57,0,0,1,0
2950,1525305600.0,19.1,4.0,10.9,19.1,1.6,10.1,1.2,58.8,0.0,0.0,20.9,210.6,8.0,22.8,9,0.6,0,0,0,0
2951,1527984000.0,20.1,4.7,11.5,20.1,3.0,11.0,-2.2,43.3,0.0,0.0,23.4,261.7,12.4,23.6,9,0.64,0,0,0,0
2952,1530576000.0,22.8,6.5,13.6,22.8,5.0,13.2,-4.7,31.6,0.0,0.0,22.3,256.5,6.0,24.2,9,0.67,0,0,0,0
2953,1533254400.0,21.7,6.7,13.3,21.7,5.0,12.8,-4.83,30.6,0.0,0.0,21.6,204.5,0.7,23.5,9,0.7,0,0,0,0
2954,1535932800.0,21.3,5.8,12.9,21.3,4.2,12.5,-3.7,33.9,0.0,0.0,26.3,277.2,1.3,23.8,9,0.75,0,0,0,0
2955,1538524800.0,22.2,6.3,13.3,22.2,4.5,12.9,-2.8,36.5,0.0,0.0,24.5,271.7,31.2,23.0,9,0.77,0,1,0,0
2956,1541203200.0,22.8,6.8,13.8,22.8,5.5,13.4,-3.0,34.6,0.0,0.0,22.3,240.5,16.3,23.9,9,0.8,0,0,0,0
2957,1543795200.0,22.4,7.4,14.3,22.4,5.9,14.0,0.0,40.3,0.0,0.0,25.2,264.7,6.1,23.1,9,0.83,0,0,0,0
2958,1520899200.0,24.5,10.0,16.1,24.5,9.6,16.1,-1.7,31.9,0.0,0.0,24.1,269.4,1.0,24.0,9,0.86,0,0,0,0
2959,1520985600.0,23.7,10.3,16.1,23.7,10.3,16.1,-3.4,27.7,0.0,0.0,16.9,233.1,2.2,23.3,9,0.89,0,0,0,0
2960,1521072000.0,18.8,9.1,13.7,18.8,8.4,13.6,0.2,40.4,3.9,41.67,17.6,180.7,28.5,17.3,7,0.93,0,0,1,0
2961,1521158400.0,20.3,5.4,11.8,20.3,3.2,11.0,-2.4,42.4,0.4,12.5,21.2,280.3,0.3,24.4,10,0.96,0,0,1,0
2962,1521244800.0,20.0,4.5,11.8,20.0,2.8,11.3,-4.7,34.2,0.3,12.5,20.2,241.3,0.6,25.2,10,0.0,0,0,1,0
2963,1521331200.0,23.3,5.6,14.2,23.3,3.9,13.9,-4.83,28.0,0.0,0.0,23.4,259.0,10.1,25.5,10,0.03,0,0,0,0
2964,1521417600.0,23.6,8.2,15.3,23.6,6.7,15.0,-4.83,26.4,0.0,0.0,20.5,250.9,82.2,23.7,9,0.06,0,1,0,0
2965,1521504000.0,24.8,8.5,15.9,24.8,7.1,15.6,-3.9,27.9,0.0,0.0,23.8,275.4,1.6,25.3,10,0.1,0,0,0,0
2966,1521590400.0,22.5,11.0,15.8,22.5,11.0,15.8,1.8,43.3,6.3,29.17,20.5,153.7,35.4,21.1,8,0.13,0,0,1,0
2967,1521676800.0,18.9,7.8,13.1,18.9,6.4,12.9,6.4,68.2,9.2,87.5,12.6,125.1,28.5,20.1,8,0.17,0,0,1,0
2968,1521763200.0,21.2,6.6,13.5,21.2,4.9,13.1,3.6,54.6,0.2,8.33,14.8,179.6,2.6,25.1,10,0.2,0,0,1,0
2969,1521849600.0,23.1,7.7,14.8,23.1,6.1,14.4,2.7,48.5,0.0,0.0,18.7,239.5,1.3,25.6,10,0.25,0,0,0,0
2970,1521936000.0,23.3,9.0,15.5,23.3,8.1,15.3,1.4,41.9,0.0,0.0,18.7,218.1,12.0,24.8,10,0.28,0,0,0,0
2971,1522022400.0,26.5,9.6,17.1,26.5,9.0,17.1,-3.4,29.4,0.0,0.0,25.6,257.6,2.8,26.1,10,0.31,0,0,0,0
2972,1522108800.0,27.0,10.7,17.8,26.6,10.7,17.7,-3.1,26.8,0.0,0.0,21.2,250.3,0.0,26.1,10,0.35,0,0,0,0
2973,1522195200.0,25.4,11.5,17.3,25.4,11.5,17.3,-2.5,28.6,0.0,0.0,27.4,274.3,1.1,25.3,10,0.38,0,0,0,0
2974,1522281600.0,24.8,9.0,16.3,24.8,7.8,16.1,-2.5,30.9,0.0,0.0,24.5,226.6,8.3,25.6,10,0.42,0,0,0,0
2975,1522368000.0,22.8,8.9,15.9,22.8,8.0,15.7,-3.4,29.6,0.0,0.0,14.8,204.5,40.2,22.1,9,0.46,0,1,0,0
2976,1522454400.0,25.6,9.7,16.7,25.6,9.2,16.7,-4.83,23.2,0.0,0.0,23.0,198.9,6.9,26.1,10,0.5,0,0,0,0
2977,1515024000.0,24.5,9.1,16.5,24.5,9.1,16.5,-2.2,29.8,0.0,0.0,22.7,214.1,0.0,26.3,10,0.52,0,0,0,0
2978,1517702400.0,24.6,11.0,17.5,24.6,11.0,17.5,2.6,38.3,0.0,0.0,19.4,214.3,23.8,24.8,9,0.56,0,1,0,0
2979,1520121600.0,24.4,11.1,17.5,24.4,11.1,17.5,5.5,47.1,0.0,0.0,19.1,232.4,70.8,19.4,9,0.59,0,1,0,0
2980,1522800000.0,24.3,13.3,18.3,24.3,13.3,18.3,5.7,45.8,0.0,0.0,20.9,248.7,30.8,21.1,8,0.62,0,1,0,0
2981,1525392000.0,25.3,11.0,18.2,25.3,11.0,18.2,4.6,43.0,0.0,0.0,21.6,256.1,36.2,23.6,9,0.65,0,1,0,0
2982,1528070400.0,24.5,12.6,18.5,24.5,12.6,18.5,6.4,46.9,2.2,62.5,17.3,235.2,92.4,17.5,7,0.68,0,0,1,0
2983,1530662400.0,21.3,11.3,16.1,21.3,11.3,16.1,6.3,54.2,11.7,100.0,13.3,185.8,71.5,18.3,8,0.72,0,0,1,0
2984,1533340800.0,18.7,9.5,14.0,18.7,8.4,13.8,8.1,69.2,1.8,33.33,11.9,137.6,53.7,15.4,6,0.75,0,0,1,0
2985,1536019200.0,19.1,10.6,14.3,19.1,10.6,14.3,9.0,71.6,2.5,37.5,14.4,199.7,58.9,14.7,6,0.78,0,0,1,0
2986,1538611200.0,23.5,10.0,16.2,23.5,9.5,16.2,9.0,66.5,6.5,33.33,22.3,254.6,49.3,23.9,9,0.81,0,0,1,0
2987,1541289600.0,19.1,12.6,15.7,19.1,12.6,15.7,8.9,65.3,15.2,75.0,12.6,258.7,78.4,17.6,7,0.85,0,0,1,0
2988,1543881600.0,20.7,9.4,14.6,20.7,9.0,14.6,6.3,60.4,0.3,8.33,16.9,243.2,39.0,25.7,10,0.88,0,0,1,0
2989,1523577600.0,22.4,9.2,15.5,22.4,8.5,15.4,3.3,47.6,0.0,0.0,19.1,234.6,21.0,28.3,10,0.91,0,1,0,0
2990,1523664000.0,24.8,10.7,17.2,24.8,10.7,17.2,2.2,40.2,0.0,0.0,19.1,264.4,42.6,26.5,10,0.94,0,1,0,0
2991,1523750400.0,25.8,10.2,18.0,25.8,10.2,18.0,2.8,39.6,0.0,0.0,18.4,245.3,1.9,28.4,10,0.97,0,0,0,0
2992,1523836800.0,25.5,11.9,18.3,25.5,11.9,18.3,6.2,47.6,0.0,0.0,21.2,303.0,18.7,22.3,8,0.0,0,0,0,0
2993,1523923200.0,27.6,10.1,18.6,26.4,10.1,18.4,3.1,41.6,0.1,4.17,19.1,300.2,2.2,28.0,10,0.04,0,0,1,0
2994,1524009600.0,27.1,12.5,19.0,26.6,12.5,18.9,3.8,40.0,0.0,0.0,26.6,265.5,0.5,28.6,10,0.08,0,0,0,0
2995,1524096000.0,26.9,12.4,19.2,26.6,12.4,19.1,4.7,42.1,0.0,0.0,26.3,268.4,3.5,27.9,10,0.11,0,0,0,0
2996,1524182400.0,25.2,13.8,18.9,25.2,13.8,18.9,6.5,47.9,2.6,29.17,18.4,190.6,36.5,23.1,8,0.15,0,0,1,0
2997,1524268800.0,25.7,9.7,17.2,25.7,8.3,17.2,3.2,49.0,0.8,25.0,20.5,205.1,2.7,28.9,10,0.19,0,0,1,0
2998,1524355200.0,25.7,10.1,17.3,25.7,10.1,17.3,-0.8,33.1,0.0,0.0,22.3,245.7,0.2,29.3,10,0.22,0,0,0,0
2999,1524441600.0,26.5,11.2,18.5,26.5,11.2,18.5,-0.6,30.9,0.0,0.0,21.2,232.5,1.4,29.1,10,0.25,0,0,0,0
3000,1524528000.0,27.1,13.0,19.8,26.7,13.0,19.8,1.7,32.1,0.0,0.0,24.1,253.6,19.5,26.9,10,0.29,0,0,0,0
3001,1524614400.0,28.1,13.9,21.0,26.7,13.9,20.8,2.3,31.1,0.0,0.0,22.7,238.5,21.3,28.2,10,0.33,0,1,0,0
3002,1524700800.0,28.6,13.3,21.2,27.0,13.3,20.9,2.7,32.5,0.0,0.0,23.8,233.0,33.7,25.6,9,0.36,0,1,0,0
3003,1524787200.0,27.1,14.1,20.4,26.7,14.1,20.3,4.9,39.1,0.2,8.33,26.3,246.6,40.4,26.0,10,0.4,0,0,1,0
3004,1524873600.0,27.5,14.7,20.6,26.4,14.7,20.4,5.0,38.3,0.3,12.5,22.7,251.0,4.0,27.3,10,0.44,0,0,1,0
3005,1524960000.0,27.1,13.2,19.9,26.4,13.2,19.8,5.1,40.5,2.6,45.83,26.3,262.6,6.9,26.9,10,0.47,0,0,1,0
3006,1525046400.0,27.9,14.0,20.9,26.7,14.0,20.7,3.7,35.0,0.7,25.0,21.6,228.3,17.3,27.6,10,0.5,0,0,1,0
3007,1515110400.0,27.4,15.5,20.8,26.5,15.5,20.7,5.9,39.8,0.5,16.67,25.9,235.9,14.7,27.2,10,0.54,0,0,1,0
3008,1517788800.0,26.4,13.7,19.5,26.4,13.7,19.5,7.8,49.5,6.2,62.5,18.7,223.6,19.9,24.5,9,0.57,0,0,1,0
3009,1520208000.0,25.9,12.3,19.2,25.9,12.3,19.2,8.5,54.0,0.8,33.33,19.8,230.8,6.0,27.9,10,0.6,0,0,1,0
3010,1522886400.0,23.9,13.3,18.6,23.9,13.3,18.6,9.9,59.0,0.1,4.17,19.8,257.7,22.4,21.6,8,0.64,0,0,1,0
3011,1525478400.0,26.9,13.6,20.0,26.4,13.6,20.0,8.4,51.1,0.8,25.0,22.3,254.4,9.1,28.9,10,0.67,0,0,1,0
3012,1528156800.0,28.7,14.9,21.2,27.3,14.9,20.9,6.1,40.8,0.4,16.67,32.0,277.2,1.0,27.7,10,0.7,0,0,1,0
3013,1530748800.0,27.9,15.1,20.7,26.7,15.1,20.5,5.3,39.0,3.0,58.33,27.0,280.5,8.8,27.1,10,0.73,0,0,1,0
3014,1533427200.0,23.4,13.2,18.2,23.4,13.2,18.2,7.5,52.7,4.9,58.33,21.6,245.3,31.0,21.7,7,0.75,0,0,1,0
3015,1536105600.0,25.1,10.3,17.3,25.1,10.3,17.3,6.7,54.8,1.6,33.33,24.1,267.0,10.9,28.5,10,0.8,0,0,1,0
3016,1538697600.0,25.5,10.6,18.2,25.5,10.6,18.2,6.0,48.2,0.0,0.0,26.6,244.8,8.8,29.2,10,0.83,0,0,0,0
3017,1541376000.0,30.0,13.7,22.0,28.2,13.7,21.5,5.1,36.3,0.0,0.0,23.0,229.5,1.8,30.1,10,0.86,0,0,0,0
3018,1543968000.0,31.2,15.3,23.1,29.1,15.3,22.5,6.0,36.8,0.0,0.0,24.8,246.3,47.6,28.5,10,0.9,0,1,0,0
3019,1526169600.0,28.0,16.5,22.1,26.9,16.5,21.8,7.6,41.7,1.4,41.67,23.8,258.7,65.8,22.0,8,0.93,0,0,1,0
3020,1526256000.0,26.9,13.9,19.7,26.6,13.9,19.7,7.5,48.0,0.7,20.83,23.4,234.9,25.5,24.2,9,0.96,0,0,1,0
3021,1526342400.0,28.2,12.8,20.2,27.0,12.8,20.0,6.4,43.6,0.0,0.0,31.3,256.6,4.0,27.6,10,0.0,0,0,0,0
3022,1526428800.0,28.7,15.1,21.9,27.2,15.1,21.5,6.0,38.5,0.0,0.0,32.0,262.9,2.3,27.4,9,0.03,0,0,0,0
3023,1526515200.0,30.2,14.2,22.4,28.3,14.2,21.8,3.6,33.2,0.0,0.0,27.0,256.1,1.4,29.1,10,0.06,0,0,0,0
3024,1526601600.0,29.1,17.1,22.5,27.6,17.1,22.1,5.1,34.1,1.1,25.0,25.6,263.7,6.9,26.7,9,0.1,0,0,1,0
3025,1526688000.0,29.8,16.1,22.4,28.0,16.1,21.9,5.3,35.8,0.6,12.5,27.4,257.9,2.7,29.0,10,0.13,0,0,1,0
3026,1526774400.0,30.5,14.8,22.4,28.5,14.8,21.8,-1.1,25.4,0.0,0.0,28.8,275.4,0.0,30.9,10,0.17,0,0,0,0
3027,1526860800.0,32.5,15.6,24.0,30.2,15.6,23.2,-4.83,16.4,0.0,0.0,24.1,274.5,1.6,31.3,10,0.2,0,0,0,0
3028,1526947200.0,33.6,16.9,25.0,31.1,16.9,24.1,-2.6,17.9,0.0,0.0,25.6,268.1,0.0,30.0,10,0.25,0,0,0,0
3029,1527033600.0,32.4,15.8,24.4,30.1,15.8,23.6,0.8,23.1,0.3,12.5,24.1,277.2,0.4,29.6,10,0.28,0,0,1,0
3030,1527120000.0,31.9,17.2,24.2,29.7,17.2,23.4,-2.9,19.3,0.3,12.5,25.6,272.1,1.9,30.5,10,0.31,0,0,1,0
3031,1527206400.0,32.1,15.2,23.8,29.8,15.2,23.0,-4.83,15.9,0.6,12.5,25.9,266.6,6.1,30.3,10,0.35,0,0,1,0
3032,1527292800.0,32.5,16.1,24.2,30.2,16.1,23.4,-4.83,15.7,0.0,0.0,26.3,253.2,0.4,30.7,10,0.38,0,0,0,0
3033,1527379200.0,31.8,15.1,24.0,29.6,15.1,23.2,-3.2,17.6,0.4,12.5,26.3,271.8,9.1,28.2,10,0.42,0,0,1,0
3034,1527465600.0,31.6,16.4,24.0,29.4,16.4,23.2,-1.6,20.7,0.0,0.0,23.4,254.4,4.8,27.2,10,0.45,0,0,0,0
3035,1527552000.0,30.2,15.1,23.0,28.3,15.1,22.5,0.7,24.6,0.0,0.0,28.4,245.9,3.5,27.9,10,0.5,0,0,0,0
3036,1527638400.0,30.0,15.4,22.7,28.2,15.4,22.2,4.2,31.8,0.5,20.83,22.7,234.8,22.8,27.9,10,0.52,0,0,1,0
3037,1527724800.0,30.5,17.5,23.7,28.8,17.5,23.3,8.6,40.0,1.1,45.83,22.7,234.0,26.1,26.6,10,0.55,0,0,1,0
3038,1515196800.0,28.4,18.6,22.9,27.4,18.6,22.7,11.2,49.7,5.5,79.17,22.3,231.2,39.8,21.5,9,0.59,0,0,1,0
3039,1517875200.0,26.8,16.7,21.4,26.7,16.7,21.3,12.6,59.5,0.7,29.17,23.8,244.0,15.7,24.7,9,0.62,0,0,1,0
3040,1520294400.0,28.9,15.6,22.3,27.9,15.6,22.0,12.5,57.8,0.0,0.0,27.0,222.8,15.3,27.5,10,0.65,0,0,0,0
3041,1522972800.0,30.5,17.3,23.5,29.5,17.3,23.2,13.0,54.5,0.0,0.0,21.6,205.1,22.8,26.5,10,0.69,0,1,0,0
3042,1525564800.0,26.0,18.7,22.3,26.0,18.7,22.3,15.6,67.4,7.6,62.5,14.0,207.2,47.1,15.7,5,0.72,0,0,1,0
3043,1528243200.0,25.9,18.2,21.4,25.9,18.2,21.4,17.2,78.9,16.9,79.17,19.1,225.1,50.6,16.8,7,0.75,0,0,1,0
3044,1530835200.0,26.6,17.9,21.7,26.6,17.9,21.7,17.2,77.4,3.3,83.33,16.9,196.1,55.1,17.6,7,0.75,0,0,1,0
3045,1533513600.0,26.5,17.5,21.6,26.5,17.5,21.6,16.2,74.0,3.4,100.0,16.9,188.0,47.7,20.2,7,0.82,0,0,1,0
3046,1536192000.0,24.7,17.7,20.7,24.7,17.7,20.7,16.9,80.6,28.5,66.67,15.5,255.1,55.1,17.6,6,0.85,0,0,1,0
3047,1538784000.0,24.8,17.2,20.7,24.8,17.2,20.7,16.7,79.0,2.0,45.83,11.5,224.4,73.3,14.0,5,0.88,0,0,1,0
3048,1541462400.0,27.9,17.1,22.5,28.0,17.1,22.5,15.6,67.5,0.0,0.0,19.8,266.8,12.6,28.5,10,0.92,0,0,0,0
3049,1544054400.0,30.0,18.6,24.0,28.9,18.6,23.6,12.7,52.3,0.0,0.0,26.3,258.5,12.8,29.8,10,0.95,0,0,0,0
3050,1528848000.0,29.9,19.0,23.9,28.7,19.0,23.6,11.8,49.1,5.4,62.5,31.0,263.3,17.1,25.5,10,0.98,0,0,1,0
3051,1528934400.0,27.9,18.7,22.5,28.0,18.7,22.6,15.6,66.1,21.4,83.33,27.7,261.5,19.9,22.5,9,0.0,0,0,1,0
3052,1529020800.0,26.6,18.0,21.8,26.6,18.0,21.8,16.1,71.7,3.2,58.33,22.0,258.2,23.6,21.2,8,0.05,0,0,1,0
3053,1529107200.0,26.1,17.2,21.3,26.1,17.2,21.3,16.2,75.1,3.5,100.0,24.8,261.8,20.8,21.4,8,0.09,0,0,1,0
3054,1529193600.0,26.4,16.1,20.9,26.4,16.1,20.9,14.9,71.6,1.7,58.33,17.3,265.4,13.9,26.5,9,0.12,0,0,1,0
3055,1529280000.0,27.7,16.0,21.4,27.2,16.0,21.3,13.8,65.8,0.0,0.0,19.8,266.2,16.3,29.1,10,0.15,0,0,0,0
3056,1529366400.0,26.7,16.8,21.7,26.7,16.8,21.7,13.4,61.2,3.1,62.5,16.9,238.4,25.2,24.5,9,0.19,0,0,1,0
3057,1529452800.0,28.3,16.1,22.4,27.5,16.1,22.2,12.6,56.8,1.1,33.33,15.1,234.0,8.4,28.8,10,0.25,0,0,1,0
3058,1529539200.0,29.5,18.7,23.6,28.6,18.7,23.4,13.5,55.5,0.0,0.0,20.2,252.7,11.1,28.6,10,0.26,0,0,0,0
3059,1529625600.0,28.7,17.1,23.5,28.1,17.1,23.3,13.9,57.6,1.7,58.33,15.5,235.9,9.4,27.2,9,0.29,0,0,1,0
3060,1529712000.0,30.5,19.9,24.6,29.3,19.9,24.2,13.3,52.2,0.4,16.67,22.7,257.9,7.9,29.3,10,0.33,0,0,1,0
3061,1529798400.0,30.4,18.3,24.1,29.0,18.3,23.8,12.6,51.6,0.0,0.0,19.8,254.8,15.7,29.1,10,0.36,0,0,0,0
3062,1529884800.0,31.1,17.7,24.3,29.8,17.7,24.0,12.4,50.0,0.0,0.0,21.6,258.0,20.5,26.6,10,0.4,0,1,0,0
3063,1529971200.0,28.4,19.0,23.4,27.8,19.0,23.3,14.5,59.7,1.7,41.67,11.5,235.3,34.4,20.7,7,0.43,0,0,1,0
3064,1530057600.0,25.2,19.1,21.2,25.2,19.1,21.2,17.7,81.1,14.3,95.83,16.9,178.2,76.1,12.1,5,0.47,0,0,1,0
3065,1530144000.0,26.6,18.0,21.7,26.6,18.0,21.7,17.4,78.6,10.5,91.67,20.2,149.3,52.9,21.3,8,0.5,0,0,1,0
3066,1530230400.0,27.8,17.2,22.2,28.2,17.2,22.3,17.2,76.0,0.3,12.5,21.6,184.1,54.0,26.0,9,0.54,0,0,1,0
3067,1530316800.0,26.6,18.3,21.5,26.6,18.3,21.5,17.7,80.8,3.2,62.5,22.0,207.3,81.6,19.6,8,0.57,0,0,1,0
3068,1515283200.0,27.1,18.5,22.1,27.9,18.5,22.2,18.5,82.0,12.1,100.0,27.0,247.3,89.1,22.9,9,0.6,0,0,1,0
3069,1517961600.0,27.1,18.7,22.5,28.2,18.7,22.6,19.0,81.9,12.9,100.0,24.1,258.1,73.3,22.5,8,0.64,0,0,1,0
3070,1520380800.0,25.7,18.0,21.5,25.7,18.0,21.5,17.6,80.7,4.8,100.0,27.4,257.6,28.2,24.4,8,0.67,0,0,1,0
3071,1523059200.0,26.6,16.9,21.2,26.6,16.9,21.2,15.9,74.7,2.4,41.67,19.1,265.8,23.8,24.9,9,0.7,0,0,1,0
3072,1525651200.0,27.6,16.2,21.8,27.6,16.2,21.8,15.7,71.7,0.0,0.0,18.0,265.7,8.6,30.7,10,0.74,0,0,0,0
3073,1528329600.0,28.4,16.7,22.4,28.5,16.7,22.5,15.6,67.8,0.0,0.0,17.3,256.5,13.5,29.7,10,0.75,0,0,0,0
3074,1530921600.0,28.8,18.0,23.2,28.9,18.0,23.3,16.4,67.7,0.0,0.0,16.2,218.0,18.6,27.6,10,0.8,0,0,0,0
3075,1533600000.0,28.6,18.7,23.3,29.1,18.7,23.4,17.7,73.1,0.0,0.0,19.1,213.4,52.8,23.8,9,0.84,0,1,0,0
3076,1536278400.0,27.1,18.5,22.3,27.9,18.5,22.4,18.5,80.9,2.2,62.5,20.2,218.2,73.7,20.0,8,0.87,0,0,1,0
3077,1538870400.0,26.9,19.3,22.2,27.9,19.3,22.2,19.0,83.9,15.7,95.83,19.4,219.2,70.4,18.3,7,0.9,0,0,1,0
3078,1541548800.0,25.9,19.1,21.4,25.9,19.1,21.4,18.2,83.7,16.5,100.0,14.8,192.6,56.9,18.2,7,0.94,0,0,1,0
3079,1544140800.0,24.0,18.2,20.7,24.0,18.2,20.7,18.6,88.4,13.1,100.0,14.8,192.1,82.0,11.5,5,0.97,0,0,1,0
3080,1531440000.0,21.9,17.9,19.8,21.9,17.9,19.8,18.3,91.0,7.5,100.0,15.1,165.2,94.8,8.2,3,0.0,0,0,1,0
3081,1531526400.0,23.3,17.7,20.2,23.3,17.7,20.2,18.0,88.0,7.6,62.5,10.1,175.0,86.5,12.0,5,0.04,0,0,1,0
3082,1531612800.0,22.9,18.4,20.4,22.9,18.4,20.4,18.3,88.4,1.8,66.67,16.2,187.9,91.4,11.4,4,0.07,0,0,1,0
3083,1531699200.0,24.2,18.7,20.7,24.2,18.7,20.7,18.6,88.4,5.0,37.5,14.4,188.5,92.4,13.0,5,0.11,0,0,1,0
3084,1531785600.0,24.8,18.1,20.9,24.8,18.1,20.9,18.3,86.5,3.0,95.83,13.7,195.7,86.5,14.7,6,0.14,0,0,1,0
3085,1531872000.0,24.6,18.1,21.0,24.6,18.1,21.0,18.4,85.9,11.2,100.0,16.9,239.9,84.2,17.0,6,0.17,0,0,1,0
3086,1531958400.0,25.4,18.4,21.6,25.4,18.4,21.6,18.3,82.5,6.5,58.33,15.1,231.1,56.6,21.2,7,0.21,0,0,1,0
3087,1532044800.0,23.6,18.9,21.0,23.6,18.9,21.0,18.9,88.5,0.1,4.17,13.0,195.1,84.9,10.4,4,0.25,0,0,1,0
3088,1532131200.0,22.8,19.1,20.7,22.8,19.1,20.7,19.3,92.4,3.1,87.5,16.6,219.3,92.4,8.5,3,0.28,0,0,1,0
3089,1532217600.0,22.4,18.4,20.2,22.4,18.4,20.2,18.6,91.0,5.1,75.0,16.6,186.9,89.4,9.6,4,0.31,0,0,1,0
3090,1532304000.0,24.0,17.3,20.4,24.0,17.3,20.4,17.3,83.4,2.0,62.5,15.5,186.2,80.0,18.0,7,0.34,0,0,1,0
3091,1532390400.0,25.3,18.0,20.9,25.3,18.0,20.9,18.0,84.6,5.2,100.0,15.5,207.2,90.9,19.9,8,0.38,0,0,1,0
3092,1532476800.0,22.2,18.2,20.3,22.2,18.2,20.3,19.1,93.4,13.2,100.0,19.1,219.2,93.9,7.4,3,0.41,0,0,1,0
