,icon_rain,cloudcover,precipcover,humidity,dew,tempmin,feelslikemin,solarenergy,temp,uvindex,icon_partly-cloudy-day,Precipitation
311,False,43.2,0.0,49.2,-3.1,4.4,4.4,11.9,7.2,5,True,0.0
312,False,0.3,0.0,47.5,-4.1,2.7,1.4,14.8,7.1,7,False,0.0
313,False,0.0,0.0,43.2,-4.83,1.2,-1.9,15.3,7.8,7,False,0.0
314,False,0.0,0.0,39.7,-4.83,3.8,2.1,15.4,8.6,7,False,0.0
315,False,0.0,0.0,37.7,-4.83,2.6,0.5,15.3,7.5,7,False,0.0
316,False,0.0,0.0,38.0,-4.83,1.0,-1.8,15.4,6.0,7,False,0.0
317,False,0.0,0.0,38.1,-4.83,-0.9,-4.1,15.5,5.4,7,False,0.0
318,False,0.0,0.0,34.0,-4.83,3.5,1.8,15.4,7.7,7,False,0.0
319,False,0.0,0.0,38.7,-4.83,2.4,0.9,15.2,7.1,7,False,0.0
320,False,0.0,0.0,41.9,-4.83,2.3,0.7,14.8,6.7,7,False,0.0
321,False,0.5,0.0,47.3,-4.8,1.2,-1.1,14.3,6.1,7,False,0.0
322,False,3.3,0.0,45.9,-4.83,-0.3,-3.3,14.9,5.6,7,False,0.0
323,False,35.6,0.0,37.3,-4.83,1.5,-0.6,14.9,6.4,7,True,0.0
324,False,5.7,0.0,34.9,-4.83,2.1,0.1,15.3,7.0,7,False,0.0
325,False,0.0,0.0,34.2,-4.83,2.6,0.6,15.2,6.9,7,False,0.0
326,False,0.0,0.0,31.0,-4.83,2.8,0.7,15.5,7.6,7,False,0.0
327,True,5.5,16.67,42.3,-4.6,3.0,0.7,14.8,8.5,7,False,0.4
328,True,50.7,79.17,70.6,1.8,2.6,-0.7,12.2,7.3,6,False,12.8
329,True,61.5,83.33,92.8,0.8,-1.2,-3.8,5.9,1.8,3,False,7.5
330,False,4.1,0.0,67.2,-3.8,-1.3,-4.5,15.0,2.5,7,False,0.0
331,True,0.0,12.5,42.7,-4.83,-1.6,-5.3,15.9,5.5,7,False,0.6
332,False,0.0,0.0,38.0,-4.83,0.9,-1.6,16.2,5.9,7,False,0.0
333,False,1.7,0.0,33.5,-4.83,2.6,0.5,16.0,7.1,7,False,0.0
334,False,2.0,0.0,32.1,-4.83,1.9,-0.3,16.3,6.6,7,False,0.0
335,False,0.3,0.0,28.5,-4.83,1.0,-2.0,16.2,6.9,7,False,0.0
336,False,7.4,0.0,33.0,-4.83,2.0,-0.3,15.8,6.9,7,False,0.0
337,False,22.8,0.0,41.7,-4.83,0.1,-3.2,15.0,5.5,7,True,0.0
338,False,1.1,0.0,49.8,-4.83,-1.7,-5.0,15.6,3.7,7,False,0.0
339,False,0.0,0.0,46.3,-4.83,-1.5,-3.8,16.3,4.1,7,False,0.0
340,True,3.3,12.5,38.2,-4.83,1.1,-1.5,15.6,6.4,7,False,2.1
341,False,9.3,0.0,41.8,-4.83,1.6,-0.5,16.2,6.7,7,False,0.0
342,False,20.3,0.0,38.5,-4.83,1.3,-1.1,15.9,6.0,7,True,0.0
343,False,42.3,0.0,49.4,-4.83,0.4,-2.5,12.9,5.7,6,True,0.0
344,True,69.2,75.0,91.9,1.9,1.7,-1.3,5.3,3.1,2,False,5.3
345,False,28.5,0.0,68.0,-4.0,-2.3,-4.8,15.8,2.4,7,True,0.0
346,False,45.1,0.0,47.9,-4.83,0.0,-0.3,13.8,4.9,6,True,0.0
347,False,12.0,0.0,67.4,-2.2,0.4,-1.5,15.7,4.1,7,False,0.0
348,False,12.6,0.0,51.4,-4.83,-0.6,-2.7,16.9,4.1,7,False,0.0
349,False,70.0,0.0,44.7,-4.83,0.3,-1.5,14.1,5.3,7,True,0.0
350,False,55.7,0.0,52.2,-3.8,1.2,-1.1,14.2,6.0,7,True,0.0
351,False,55.9,0.0,52.4,-4.4,1.2,-1.0,11.3,5.5,6,True,0.0
352,False,33.4,0.0,39.0,-4.83,0.1,-2.9,15.6,5.2,6,True,0.0
353,False,19.3,0.0,34.0,-4.83,-0.1,-3.0,17.1,5.2,7,False,0.0
354,False,0.6,0.0,36.3,-4.83,-0.6,-3.7,17.8,4.8,8,False,0.0
355,True,22.6,16.67,50.9,-4.83,0.2,-2.2,16.0,4.3,7,False,0.4
356,False,60.1,0.0,40.1,-4.83,-0.3,-2.9,16.3,5.7,7,True,0.0
357,False,60.0,0.0,39.1,-4.83,1.7,-0.6,13.7,6.6,6,True,0.0
358,False,76.2,0.0,43.7,-4.83,1.8,-0.5,9.0,6.6,4,True,0.0
359,False,52.8,0.0,69.6,-0.8,1.3,-0.9,7.7,4.4,3,True,0.0
360,False,25.8,0.0,55.2,-3.4,-0.3,-3.3,17.4,6.2,8,True,0.0
361,False,16.0,0.0,40.4,-4.83,0.7,-2.3,16.3,7.7,6,False,0.0
362,False,19.2,0.0,38.0,-4.83,3.3,1.1,17.8,8.8,8,False,0.0
363,False,0.8,0.0,39.9,-3.6,4.6,3.0,18.3,10.5,8,False,0.0
364,False,30.8,0.0,40.4,-2.1,6.5,5.0,18.3,12.0,8,True,0.0
365,False,30.4,0.0,41.6,-2.5,6.1,4.4,16.2,11.1,8,True,0.0
366,False,89.2,0.0,45.8,-2.2,5.6,3.6,9.4,9.7,4,True,0.0
367,True,90.5,62.5,64.3,1.7,4.5,2.4,8.1,8.4,4,False,4.4
368,True,18.9,62.5,64.4,0.1,1.9,-0.9,19.2,7.7,8,False,4.8
369,True,4.5,12.5,37.8,-4.83,0.6,-2.8,20.1,7.8,8,False,1.2
370,False,55.7,0.0,36.0,-4.83,2.3,-0.6,16.2,8.4,7,True,0.0
371,False,29.2,0.0,39.1,-4.83,2.4,-0.4,16.4,8.7,6,True,0.0
372,False,68.3,0.0,41.1,-3.0,4.6,2.6,16.1,10.6,8,True,0.0
373,True,57.0,16.67,53.7,0.8,4.4,1.8,12.8,10.5,5,False,0.4
374,True,82.2,95.83,79.5,3.4,4.8,2.7,8.6,6.9,5,False,3.3
375,True,91.7,100.0,93.6,4.0,2.8,-1.4,6.7,4.9,4,False,11.7
376,True,82.9,66.67,82.5,1.7,1.3,-2.7,8.6,4.6,4,False,10.6
377,True,66.3,25.0,76.6,0.8,1.6,0.2,12.5,4.7,6,False,1.1
378,False,33.9,0.0,61.5,-2.4,-1.0,-4.0,19.5,5.6,8,True,0.0
379,False,27.4,0.0,56.1,-2.2,1.7,-0.5,19.2,6.8,8,True,0.0
380,True,50.3,20.83,57.6,-2.1,0.3,-2.6,16.8,6.6,7,False,0.9
381,True,7.5,12.5,54.3,-2.2,0.6,-1.9,21.1,7.3,9,False,0.9
382,False,70.8,0.0,46.2,-4.3,1.6,-1.2,15.7,7.6,8,True,0.0
383,False,78.6,0.0,47.1,-2.5,4.5,2.9,18.8,9.3,8,True,0.0
384,True,71.5,16.67,59.9,-0.5,1.3,-1.7,17.0,7.9,7,False,0.7
385,True,58.4,50.0,70.4,1.1,1.9,-0.3,16.0,6.6,7,False,1.7
386,True,62.3,25.0,73.9,0.7,2.0,-0.4,13.9,5.2,6,False,0.6
387,False,19.4,0.0,58.6,-2.9,0.1,-2.6,21.6,5.9,9,False,0.0
388,False,36.3,0.0,40.8,-4.83,1.1,-1.9,22.1,8.1,9,True,0.0
389,False,80.6,0.0,61.7,-0.3,4.6,2.4,6.9,6.7,3,True,0.0
390,True,77.5,20.83,64.9,0.9,3.7,1.4,11.3,7.7,5,False,0.9
391,True,68.7,25.0,75.8,3.1,4.0,2.0,10.0,7.3,4,False,0.8
392,True,38.6,20.83,70.1,1.7,3.1,0.5,14.2,7.2,6,False,0.5
393,False,5.8,0.0,48.9,-3.1,2.0,-0.9,23.6,9.2,9,False,0.0
394,False,26.4,0.0,36.9,-4.83,2.8,-0.1,23.0,9.8,9,True,0.0
395,False,32.7,0.0,34.6,-4.83,3.6,0.6,20.2,10.6,8,True,0.0
396,False,1.6,0.0,38.2,-3.9,5.0,3.1,24.3,11.1,9,False,0.0
397,False,1.6,0.0,44.8,-2.5,4.2,2.6,24.0,9.9,9,False,0.0
398,False,6.7,0.0,48.3,-2.2,3.2,1.3,23.7,9.1,9,False,0.0
399,False,5.6,0.0,45.3,-2.5,3.3,1.0,23.5,10.1,9,False,0.0
400,False,5.4,0.0,44.5,-1.4,4.3,2.4,23.9,11.2,9,False,0.0
401,False,0.0,0.0,40.9,-1.7,5.2,4.0,24.6,12.5,10,False,0.0
402,False,0.0,0.0,37.9,-1.7,7.2,7.1,24.6,13.8,10,False,0.0
403,False,5.1,0.0,35.2,-1.3,8.6,7.5,24.8,15.4,10,False,0.0
404,False,4.3,0.0,35.6,-0.7,10.7,10.7,25.0,15.7,10,False,0.0
405,False,24.8,0.0,40.0,1.3,10.2,10.2,24.2,15.8,9,True,0.0
406,False,44.1,0.0,48.1,3.4,9.6,8.9,20.3,15.0,8,True,0.0
407,True,79.0,4.17,49.2,3.0,9.1,8.1,14.3,14.2,5,False,0.1
408,True,23.7,8.33,49.2,2.7,7.7,6.5,22.1,13.9,9,False,0.3
409,False,31.9,0.0,36.9,-4.6,4.0,1.5,21.9,11.8,8,True,0.0
410,False,0.0,0.0,30.1,-4.83,6.2,4.3,26.6,14.1,10,False,0.0
411,False,29.6,0.0,30.2,-4.4,7.5,5.8,26.1,14.4,10,True,0.0
412,False,7.1,0.0,36.7,-1.5,7.4,5.7,24.9,14.5,10,False,0.0
413,False,2.0,0.0,42.1,0.8,7.6,6.1,25.6,14.8,10,False,0.0
414,False,1.7,0.0,41.8,1.2,8.6,7.4,25.9,15.1,10,False,0.0
415,False,1.1,0.0,41.4,1.1,8.8,7.7,25.9,15.3,10,False,0.0
416,False,2.0,0.0,44.0,1.9,8.1,6.5,25.4,15.3,10,False,0.0
417,True,12.2,58.33,50.9,4.0,8.4,7.0,24.3,15.3,9,False,3.3
418,False,5.3,0.0,54.3,3.8,7.8,6.2,24.9,14.1,10,False,0.0
419,False,0.1,0.0,38.2,-2.2,7.0,5.8,27.6,13.6,10,False,0.0
420,False,0.5,0.0,35.6,-2.6,6.4,4.7,27.6,13.7,10,False,0.0
421,False,4.1,0.0,36.9,-2.0,6.4,4.3,26.9,14.0,10,False,0.0
422,False,14.6,0.0,38.9,-1.2,7.0,5.3,24.3,13.6,10,False,0.0
423,False,0.4,0.0,28.5,-4.83,6.1,5.1,27.8,12.6,10,False,0.0
424,False,2.9,0.0,29.9,-4.83,5.9,3.9,26.3,13.5,10,False,0.0
425,False,33.1,0.0,29.6,-4.5,6.8,5.1,25.4,14.3,10,True,0.0
426,False,66.1,0.0,37.5,-1.0,8.7,7.4,19.5,14.2,8,True,0.0
427,False,68.3,0.0,35.3,-3.6,6.4,4.4,22.5,13.9,8,True,0.0
428,False,47.7,0.0,26.9,-4.4,9.0,7.7,27.6,15.9,10,True,0.0
429,False,74.9,0.0,34.8,-0.6,9.6,8.4,21.3,15.8,7,True,0.0
430,False,64.5,0.0,45.3,3.6,10.2,10.2,16.3,16.0,8,True,0.0
431,True,74.5,45.83,58.8,6.7,10.9,10.9,14.4,15.1,6,False,2.9
432,True,36.2,33.33,57.9,6.1,9.6,8.9,21.7,15.1,9,False,4.2
433,False,27.7,0.0,57.2,5.9,9.1,8.5,23.8,15.2,9,True,0.0
434,False,31.6,0.0,47.9,4.5,10.0,9.2,26.4,16.4,10,True,0.0
435,False,26.4,0.0,44.3,3.9,9.3,7.9,27.6,17.8,10,True,0.0
436,True,87.7,58.33,55.7,7.5,12.0,12.0,16.4,17.2,8,False,7.3
437,True,37.5,37.5,66.0,9.2,10.9,10.9,22.7,16.5,9,False,9.2
438,False,6.5,0.0,47.1,2.5,10.3,10.3,29.0,16.1,10,False,0.0
439,False,0.5,0.0,37.5,-0.4,8.6,7.5,29.7,15.4,10,False,0.0
440,False,0.8,0.0,38.1,-0.1,8.8,7.7,29.6,15.7,10,False,0.0
441,False,17.5,0.0,37.3,0.3,8.9,7.6,27.3,16.3,10,False,0.0
442,False,66.1,0.0,39.0,2.8,11.5,11.5,23.4,17.9,9,True,0.0
443,False,56.0,0.0,40.3,4.7,14.1,14.1,25.8,19.5,10,True,0.0
444,False,2.8,0.0,37.9,4.0,12.7,12.7,28.2,20.2,10,False,0.0
445,False,3.3,0.0,40.4,4.5,13.3,13.3,27.3,19.5,10,False,0.0
446,False,17.3,0.0,49.1,7.0,12.3,12.3,25.7,18.5,10,False,0.0
447,False,49.1,0.0,53.7,9.1,13.7,13.7,22.2,19.3,9,True,0.0
448,False,39.2,0.0,39.1,5.5,14.1,14.1,28.2,21.1,10,True,0.0
449,False,71.9,0.0,34.0,2.7,14.1,14.1,25.5,20.9,10,True,0.0
450,True,34.5,4.17,32.6,2.8,14.4,14.4,27.7,21.0,10,False,0.1
451,True,32.6,16.67,36.6,4.9,14.9,14.9,26.2,21.0,10,False,0.5
452,False,61.5,0.0,35.6,5.4,17.2,17.2,26.3,22.5,10,True,0.0
453,False,23.1,0.0,37.6,6.2,15.7,15.7,27.9,22.6,10,True,0.0
454,True,21.5,33.33,43.5,7.8,15.4,15.4,26.8,21.6,10,False,1.7
455,True,34.0,62.5,51.7,9.1,14.3,14.3,21.5,20.2,8,False,7.0
456,False,25.5,0.0,54.8,8.7,13.3,13.3,23.1,18.9,8,True,0.0
457,False,15.1,0.0,47.6,6.5,12.0,12.0,29.5,19.4,10,False,0.0
458,False,2.2,0.0,34.3,3.6,14.1,14.1,30.3,21.6,10,False,0.0
459,False,9.5,0.0,31.4,2.8,13.6,13.6,28.8,21.9,10,False,0.0
460,False,8.3,0.0,31.6,3.2,13.9,13.9,29.1,22.2,10,False,0.0
461,True,1.1,8.33,29.6,2.5,13.1,13.1,28.9,22.7,10,False,0.2
462,True,11.7,16.67,36.4,5.1,13.8,13.8,27.2,21.9,10,False,2.2
463,False,5.4,0.0,30.8,2.3,13.6,13.6,30.2,22.0,10,False,0.0
464,False,14.2,0.0,25.7,1.6,15.7,15.7,30.1,23.4,10,False,0.0
465,False,44.5,0.0,25.3,2.7,18.6,18.6,28.5,24.9,10,True,0.0
466,True,47.2,20.83,26.8,3.6,18.4,18.4,27.7,24.7,10,False,0.5
467,True,44.4,12.5,31.3,5.8,18.7,18.7,24.9,24.5,9,False,0.6
468,False,43.3,0.0,33.4,6.4,18.8,18.8,26.5,24.1,10,True,0.0
469,True,13.8,54.17,49.2,9.7,15.1,15.1,27.4,21.7,10,False,5.8
470,True,10.8,58.33,61.7,12.5,14.6,14.6,27.3,21.4,9,False,1.9
471,True,56.0,25.0,72.1,13.5,16.1,16.1,13.0,19.0,6,False,0.8
472,False,5.1,0.0,49.9,8.2,14.5,14.5,30.4,20.9,10,False,0.0
473,False,1.5,0.0,33.4,4.3,14.5,14.5,31.1,22.6,10,False,0.0
474,True,16.9,45.83,36.9,7.4,15.9,15.9,29.3,24.3,10,False,4.4
475,True,12.1,83.33,54.7,12.8,18.7,18.7,26.9,23.0,10,False,24.7
476,True,20.4,25.0,59.3,12.4,16.7,16.7,25.0,21.5,9,False,1.0
477,False,6.9,0.0,54.4,11.3,15.4,15.4,28.8,21.7,10,False,0.0
478,True,38.3,54.17,62.0,13.0,16.2,16.2,19.1,20.9,8,False,20.7
479,True,29.1,58.33,61.7,12.3,16.5,16.5,22.8,20.5,9,False,3.0
480,True,12.1,62.5,62.6,11.7,13.3,13.3,26.5,19.7,10,False,9.3
481,True,11.0,45.83,63.1,12.2,15.9,15.9,26.7,19.8,10,False,13.7
482,True,1.0,8.33,49.0,7.7,12.9,12.9,31.2,20.1,10,False,1.0
483,False,0.1,0.0,41.9,5.7,13.1,13.1,32.2,20.5,10,False,0.0
484,False,1.2,0.0,43.4,6.9,13.0,13.0,31.8,20.9,10,False,0.0
485,True,5.7,37.5,47.9,9.5,14.4,14.4,30.3,21.8,10,False,5.3
486,True,12.9,58.33,57.6,11.7,14.4,14.4,27.7,21.1,10,False,7.5
487,True,47.1,37.5,64.5,12.9,15.0,15.0,18.5,20.4,7,False,1.1
488,True,41.7,50.0,59.9,11.5,14.3,14.3,25.8,20.5,10,False,3.0
489,True,57.2,75.0,67.4,12.2,14.3,14.3,22.2,18.7,9,False,14.7
490,True,43.5,100.0,76.9,13.5,13.9,13.9,22.7,17.9,9,False,18.4
491,True,12.5,45.83,70.6,13.9,13.8,13.8,28.0,19.9,10,False,2.0
492,False,5.8,0.0,67.7,14.1,14.6,14.6,28.6,20.9,10,False,0.0
493,False,3.2,0.0,61.9,12.8,15.0,15.0,30.9,21.2,10,False,0.0
494,True,26.2,50.0,65.8,14.2,15.6,15.6,24.8,21.4,9,False,11.5
495,True,37.1,37.5,76.4,15.8,16.7,16.7,22.6,20.4,8,False,4.1
496,False,51.7,0.0,79.0,16.7,17.2,17.2,19.5,20.8,7,True,0.0
497,True,26.2,41.67,78.3,17.0,17.3,17.3,24.2,21.2,9,False,6.4
498,True,22.4,100.0,77.0,16.3,16.2,16.2,25.9,21.0,9,False,6.8
499,True,16.3,91.67,74.4,15.9,16.3,16.3,29.7,21.1,10,False,7.3
500,True,33.4,41.67,76.4,16.6,17.3,17.3,27.4,21.3,10,False,11.4
501,False,27.2,0.0,72.1,16.6,17.5,17.5,24.9,22.1,9,True,0.0
502,False,51.8,0.0,73.7,17.1,18.7,18.7,21.0,22.3,7,True,0.0
503,True,72.9,62.5,80.9,17.6,18.2,18.2,16.0,21.3,6,False,10.0
504,True,60.9,100.0,83.4,18.6,17.9,17.9,22.0,21.7,8,False,17.3
505,True,92.6,100.0,88.6,18.6,18.8,18.8,9.3,20.6,3,False,6.5
506,True,94.0,100.0,92.6,18.7,17.2,17.2,9.4,19.9,3,False,28.3
507,True,82.1,87.5,83.4,16.2,14.4,14.4,14.5,19.2,6,False,4.0
508,True,73.7,100.0,86.2,17.4,17.5,17.5,16.3,19.9,6,False,8.0
509,True,66.5,100.0,84.5,16.5,16.2,16.2,17.3,19.3,6,False,24.8
510,True,66.4,100.0,88.8,17.4,16.6,16.6,16.1,19.4,6,False,78.1
511,True,23.7,37.5,84.7,17.3,16.6,16.6,27.4,20.1,9,False,26.2
512,True,14.5,12.5,82.4,16.2,15.4,15.4,29.1,19.5,10,False,0.3
513,False,23.3,0.0,80.0,16.5,16.0,16.0,28.5,20.2,10,True,0.0
514,False,27.1,0.0,77.5,16.4,16.7,16.7,28.4,20.8,10,True,0.0
515,True,41.1,62.5,85.5,17.6,16.8,16.8,20.6,20.3,8,False,24.1
516,True,72.9,100.0,89.1,18.3,17.7,17.7,17.8,20.3,7,False,25.5
517,True,82.1,100.0,91.2,17.4,16.6,16.6,12.2,18.9,4,False,9.1
518,True,57.8,87.5,87.8,17.4,16.4,16.4,19.1,19.6,7,False,2.4
519,True,49.8,66.67,89.2,18.2,17.5,17.5,20.6,20.2,8,False,5.7
520,True,89.8,100.0,92.1,17.7,17.3,17.3,10.0,19.1,4,False,28.9
521,True,63.7,100.0,81.3,16.6,16.9,16.9,23.5,20.1,9,False,11.5
522,True,50.5,100.0,84.1,17.8,17.0,17.0,24.2,20.8,9,False,7.7
523,True,84.5,54.17,93.3,19.1,18.5,18.5,9.7,20.2,4,False,3.1
524,True,93.2,66.67,95.4,19.2,18.2,18.2,8.3,19.9,4,False,13.3
525,True,86.1,83.33,95.2,18.5,17.3,17.3,9.3,19.3,3,False,36.8
526,True,83.2,91.67,90.2,17.4,17.1,17.1,16.0,19.2,6,False,13.7
527,True,76.2,100.0,84.1,16.0,15.7,15.7,18.5,18.9,7,False,26.6
528,True,78.3,100.0,84.6,16.7,16.4,16.4,19.2,19.5,7,False,8.0
529,True,58.5,100.0,87.5,18.7,17.8,17.8,23.4,20.9,9,False,18.4
530,True,81.8,100.0,92.9,19.3,18.5,18.5,16.0,20.5,7,False,33.7
531,True,93.8,91.67,93.8,18.4,18.0,18.0,9.3,19.5,4,False,6.8
532,True,87.4,58.33,88.7,17.5,16.6,16.6,18.6,19.5,8,False,5.0
533,True,95.6,95.83,92.1,17.6,17.4,17.4,10.9,19.0,4,False,9.7
534,True,84.2,100.0,88.3,18.0,17.4,17.4,20.1,20.0,7,False,15.3
535,True,70.4,33.33,83.7,17.0,16.2,16.2,22.2,20.1,9,False,0.8
536,True,91.8,87.5,89.2,18.4,18.4,18.4,12.8,20.2,4,False,3.9
537,True,94.3,100.0,90.7,17.5,17.5,17.5,11.9,19.1,4,False,43.3
538,True,95.1,100.0,94.4,18.6,17.3,17.3,9.0,19.6,3,False,22.0
539,True,90.7,100.0,91.6,18.4,18.1,18.1,14.3,19.9,6,False,7.7
540,True,81.5,37.5,91.1,19.1,18.0,18.0,19.5,20.7,8,False,1.7
541,True,49.9,62.5,91.2,19.5,18.0,18.0,22.5,21.0,8,False,21.7
542,True,58.7,100.0,90.3,19.0,17.9,17.9,20.4,20.8,8,False,14.1
543,True,81.2,100.0,94.6,19.6,18.2,18.2,10.9,20.5,4,False,6.2
544,True,87.6,45.83,95.0,19.2,18.3,18.3,8.5,20.1,3,False,2.9
545,True,82.0,62.5,89.6,17.6,16.7,16.7,13.6,19.4,5,False,13.3
546,True,60.0,100.0,88.6,18.4,18.0,18.0,19.8,20.4,8,False,25.7
547,True,62.9,100.0,90.9,19.0,18.1,18.1,20.7,20.6,8,False,8.3
548,True,91.1,16.67,90.5,18.2,17.7,17.7,14.5,19.9,7,False,0.4
549,True,81.5,62.5,90.9,18.0,17.4,17.4,14.3,19.6,5,False,1.9
550,True,39.9,62.5,80.9,16.5,16.5,16.5,25.7,20.0,9,False,2.5
551,True,49.1,83.33,84.6,17.1,16.0,16.0,21.7,19.9,8,False,4.7
552,True,69.9,100.0,89.9,17.9,17.2,17.2,19.8,19.7,8,False,5.9
553,True,87.8,91.67,90.7,16.8,16.5,16.5,12.6,18.5,5,False,10.6
554,True,73.1,87.5,84.4,16.6,16.0,16.0,20.4,19.4,8,False,12.7
555,True,75.7,100.0,89.1,17.3,17.1,17.1,12.9,19.2,5,False,22.3
556,True,88.1,100.0,91.8,16.8,16.4,16.4,12.0,18.2,5,False,25.4
557,True,81.8,100.0,92.2,16.9,16.2,16.2,12.6,18.2,5,False,89.2
558,True,89.8,100.0,88.3,16.1,16.1,16.1,12.8,18.2,5,False,27.8
559,True,76.7,100.0,88.8,16.6,16.6,16.6,14.7,18.6,5,False,46.9
560,True,64.3,100.0,91.0,17.1,15.8,15.8,18.7,18.6,8,False,24.9
561,True,79.0,79.17,89.9,17.0,16.1,16.1,19.9,18.8,8,False,3.1
562,True,67.2,25.0,82.6,16.3,14.9,14.9,25.3,19.5,10,False,1.0
563,True,77.4,62.5,87.9,18.0,17.9,17.9,19.0,20.1,7,False,11.7
564,True,92.5,100.0,95.4,18.7,17.5,17.5,8.3,19.5,3,False,27.8
565,True,81.0,54.17,90.0,17.7,16.6,16.6,21.7,19.4,8,False,6.2
566,True,64.7,58.33,89.8,18.2,17.0,17.0,23.3,20.0,9,False,1.4
567,True,85.9,100.0,95.4,18.8,17.8,17.8,10.9,19.6,4,False,12.3
568,True,92.5,37.5,92.8,17.2,17.1,17.1,8.3,18.4,3,False,9.8
569,False,81.9,0.0,85.0,16.5,16.1,16.1,18.9,19.2,8,True,0.0
570,True,82.1,62.5,87.6,17.8,17.5,17.5,18.5,20.0,7,False,4.6
571,True,56.0,100.0,86.1,17.2,15.9,15.9,23.8,19.8,10,False,10.3
572,True,38.6,12.5,84.0,17.2,15.9,15.9,24.6,20.2,9,False,0.4
573,True,55.7,16.67,84.7,17.2,16.4,16.4,21.5,20.1,8,False,0.4
574,True,64.8,58.33,79.0,15.7,15.7,15.7,23.6,19.8,10,False,3.8
575,True,69.6,75.0,88.5,17.3,16.6,16.6,15.0,19.4,6,False,4.9
576,True,73.8,54.17,79.1,15.7,15.8,15.8,21.6,19.6,8,False,1.5
577,True,75.3,50.0,82.5,16.6,16.0,16.0,22.7,19.9,9,False,1.5
578,True,57.9,62.5,85.7,17.1,16.0,16.0,21.8,19.7,9,False,16.6
579,True,54.5,100.0,90.0,17.5,16.9,16.9,19.2,19.3,8,False,15.5
580,True,88.7,100.0,87.6,17.1,16.9,16.9,13.7,19.3,6,False,40.0
581,True,87.8,100.0,91.5,18.1,17.6,17.6,12.4,19.5,6,False,10.8
582,True,87.4,79.17,91.3,17.4,16.9,16.9,12.6,18.9,5,False,3.0
583,True,46.9,62.5,90.2,17.1,16.2,16.2,17.9,18.8,7,False,5.6
584,True,32.4,100.0,88.1,16.9,15.6,15.6,22.5,19.1,9,False,6.7
585,True,61.9,75.0,92.2,18.0,17.0,17.0,15.8,19.4,7,False,13.4
586,True,47.7,100.0,92.0,18.3,16.6,16.6,19.1,19.7,8,False,42.5
587,True,76.2,100.0,92.6,18.0,17.2,17.2,14.9,19.2,6,False,48.3
588,True,86.8,95.83,88.8,15.9,15.9,15.9,12.5,17.9,5,False,15.0
589,False,17.9,0.0,83.0,15.2,15.1,15.1,25.0,18.2,9,False,0.0
590,False,9.6,0.0,79.8,14.4,14.3,14.3,25.3,18.2,10,False,0.0
591,False,2.5,0.0,72.9,12.7,13.6,13.6,25.4,17.9,10,False,0.0
592,False,24.3,0.0,68.9,11.7,13.1,13.1,25.6,17.8,10,True,0.0
593,False,3.7,0.0,70.1,11.9,13.8,13.8,24.9,17.7,9,False,0.0
594,False,6.6,0.0,72.2,12.7,14.3,14.3,23.7,18.1,9,False,0.0
595,False,17.5,0.0,73.1,13.5,15.7,15.7,22.8,18.7,9,False,0.0
596,True,7.0,50.0,73.1,13.0,13.7,13.7,23.9,18.2,9,False,6.0
597,True,5.1,37.5,75.0,12.9,13.8,13.8,23.8,17.6,9,False,1.8
598,False,3.6,0.0,71.7,11.7,12.8,12.8,24.5,17.2,9,False,0.0
599,False,8.7,0.0,72.7,11.5,13.0,13.0,22.9,16.7,9,False,0.0
600,False,21.1,0.0,84.9,14.0,13.2,13.2,21.0,16.7,8,True,0.0
601,True,13.2,25.0,79.9,13.1,13.4,13.4,23.5,16.9,9,False,0.8
602,False,5.1,0.0,78.2,12.5,12.3,12.3,22.9,16.6,9,False,0.0
603,True,9.8,8.33,78.4,12.7,12.9,12.9,23.1,16.8,9,False,0.2
604,False,19.3,0.0,81.7,13.4,12.5,12.5,21.2,16.7,9,False,0.0
605,False,18.8,0.0,85.2,14.3,12.8,12.8,20.2,17.1,8,False,0.0
606,True,23.5,41.67,82.5,14.0,13.7,13.7,20.0,17.2,8,False,2.9
607,True,28.2,33.33,85.6,14.6,14.1,14.1,16.5,17.2,7,False,1.0
608,False,7.6,0.0,78.1,13.0,13.5,13.5,21.1,17.1,8,False,0.0
609,True,7.6,37.5,68.4,10.4,12.6,12.6,21.9,16.7,9,False,10.1
610,True,12.4,16.67,70.8,10.3,11.3,11.3,20.0,16.0,8,False,0.4
611,False,11.2,0.0,73.1,10.7,11.3,11.3,20.3,15.7,8,False,0.0
612,False,0.4,0.0,69.7,10.5,12.1,12.1,22.2,16.2,9,False,0.0
613,False,14.8,0.0,65.8,10.0,12.9,12.9,22.3,16.6,9,False,0.0
614,False,34.0,0.0,66.3,10.3,13.4,13.4,21.0,16.9,9,True,0.0
615,False,33.2,0.0,62.3,9.6,13.8,13.8,21.5,17.2,9,True,0.0
616,False,45.3,0.0,67.7,9.9,12.1,12.1,17.1,16.2,7,True,0.0
617,False,0.7,0.0,58.1,6.9,10.9,10.9,22.0,15.4,9,False,0.0
618,False,0.3,0.0,58.8,6.8,11.4,11.4,21.6,15.0,9,False,0.0
619,False,1.6,0.0,62.4,6.8,9.9,9.1,21.0,14.2,8,False,0.0
620,False,0.1,0.0,60.7,6.7,9.5,8.7,21.4,14.5,9,False,0.0
621,False,10.6,0.0,58.3,6.4,10.3,10.3,21.0,14.8,8,False,0.0
622,False,48.3,0.0,65.5,7.2,9.7,8.9,19.0,14.1,8,True,0.0
